wc_year,country,player_name,position,age_at_tournament,birth_year,club_at_tournament,career_caps_at_tournament,career_goals_at_tournament,tournament_goals,assists,mf_pass_completion_pct,mf_key_passes,df_tackles,df_interceptions,df_clearances,gk_clean_sheets,is_captain,tournament_result,fifa_game_rating,data_provenance,skill_rating,award,wc_performance,wc_overall,team_overall
2022,Argentina,Nicolás Otamendi,DF,34,,Benfica,93,4,,,,,,,,,0,champion,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,64,78,97
2022,Argentina,Marcos Acuña,DF,31,,Sevilla,43,0,,,,,,,,,0,champion,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,64,78,97
2022,Argentina,Nicolás Tagliafico,DF,30,,Lyon,42,0,,,,,,,,,0,champion,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,64,78,97
2022,Argentina,Germán Pezzella,DF,31,,Real Betis,32,2,,,,,,,,,0,champion,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,64,78,97
2022,Argentina,Gonzalo Montiel,DF,25,,Sevilla,18,0,,,,,,,,,0,champion,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,64,78,97
2022,Argentina,Juan Foyth,DF,24,,Villarreal,16,0,,,,,,,,,0,champion,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,64,78,97
2022,Argentina,Cristian Romero,DF,24,,Tottenham Hotspur,12,1,,,,,,,,,0,champion,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,64,78,97
2022,Argentina,Leandro Paredes,MF,28,,Juventus,46,4,,,,,,,,,0,champion,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,62,85,97
2022,Argentina,Rodrigo De Paul,MF,28,,Atlético Madrid,44,2,,,,,,,,,0,champion,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,62,85,97
2022,Argentina,Enzo Fernández,MF,21,,Benfica,3,0,1,,,,,,,,0,champion,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,82,best_young_player,71,85,97
2022,Argentina,Guido Rodríguez,MF,28,,Real Betis,26,1,,,,,,,,,0,champion,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,62,78,97
2022,Argentina,Exequiel Palacios,MF,24,,Bayer Leverkusen,20,0,,,,,,,,,0,champion,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,62,78,97
2022,Argentina,Papu Gómez,MF,34,,Sevilla,15,3,,,,,,,,,0,champion,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,62,78,97
2022,Argentina,Alexis Mac Allister,MF,23,,Brighton & Hove Albion,8,0,1,,,,,,,,0,champion,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,76,,65,78,97
2022,Argentina,Thiago Almada,MF,21,,Atlanta United FC,1,0,,,,,,,,,0,champion,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,71,,62,72,97
2022,Argentina,Lionel Messi,FW,35,,Paris Saint-Germain,165,91,7,,,,,,,,1,champion,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,96,golden_ball,98,99,97
2022,Argentina,Lautaro Martínez,FW,25,,Inter Milan,40,21,,,,,,,,,0,champion,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,90,,60,90,97
2022,Argentina,Julián Alvarez,FW,22,,Manchester City,12,3,4,,,,,,,,0,champion,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,71,87,97
2022,Argentina,Ángel Di María,FW,34,,Juventus,124,27,1,,,,,,,,0,champion,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,63,87,97
2022,Argentina,Ángel Correa,FW,27,,Atlético Madrid,22,3,,,,,,,,,0,champion,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,60,84,97
2022,Argentina,Paulo Dybala,FW,29,,Roma,34,3,,,,,,,,,0,champion,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,60,77,97
2022,Australia,Mathew Ryan,GK,30,,Copenhagen,75,0,,,,,,,,,1,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,54,69,76
2022,Australia,Andrew Redmayne,GK,33,,Sydney FC,4,0,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,51,55,76
2022,Australia,Danny Vukovic,GK,37,,Central Coast Mariners,4,0,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,51,53,76
2022,Australia,Bailey Wright,DF,30,,Sunderland,27,2,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,50,68,76
2022,Australia,Aziz Behich,DF,31,,Dundee United,53,2,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,50,59,76
2022,Australia,Miloš Degenek,DF,28,,Columbus Crew,38,1,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,50,58,76
2022,Australia,Fran Karačić,DF,26,,Brescia,11,1,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,50,56,76
2022,Australia,Harry Souttar,DF,24,,Stoke City,10,6,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,50,56,76
2022,Australia,Nathaniel Atkinson,DF,23,,Heart of Midlothian,5,0,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,50,55,76
2022,Australia,Joel King,DF,22,,OB,4,0,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,50,55,76
2022,Australia,Kye Rowles,DF,24,,Heart of Midlothian,3,0,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,50,55,76
2022,Australia,Thomas Deng,DF,25,,Albirex Niigata,2,0,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,50,55,76
2022,Australia,Aaron Mooy,MF,32,,Celtic,53,7,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,49,75,76
2022,Australia,Jackson Irvine,MF,29,,FC St. Pauli,49,7,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,69,,49,67,76
2022,Australia,Ajdin Hrustic,MF,26,,Hellas Verona,20,3,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,69,,49,67,76
2022,Australia,Riley McGree,MF,24,,Middlesbrough,11,1,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,65,,49,63,76
2022,Australia,Cameron Devlin,MF,24,,Heart of Midlothian,1,0,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,49,55,76
2022,Australia,Keanu Baccus,MF,24,,St Mirren,1,0,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,49,55,76
2022,Australia,Mitchell Duke,FW,31,,Fagiano Okayama,21,8,1,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,81,,52,80,76
2022,Australia,Jamie Maclaren,FW,29,,Melbourne City,26,8,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,81,,49,79,76
2022,Australia,Awer Mabil,FW,27,,Cádiz,29,8,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,79,,49,77,76
2022,Australia,Mathew Leckie,FW,31,,Melbourne City,73,13,1,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,71,,51,70,76
2022,Australia,Craig Goodwin,FW,30,,Adelaide United,10,1,1,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,66,,51,70,76
2022,Australia,Jason Cummings,FW,27,,Central Coast Mariners,1,1,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,49,55,76
2022,Australia,Marco Tilio,FW,21,,Melbourne City,5,0,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,49,53,76
2022,Australia,Garang Kuol,FW,18,,Central Coast Mariners,1,0,,,,,,,,,0,round16,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,49,52,76
2022,Belgium,Thibaut Courtois,GK,30,,Real Madrid,97,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,88,,48,88,92
2022,Belgium,Simon Mignolet,GK,34,,Club Brugge,35,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,79,,48,79,92
2022,Belgium,Koen Casteels,GK,30,,VfL Wolfsburg,4,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,48,68,92
2022,Belgium,Jan Vertonghen,DF,35,,Anderlecht,142,9,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,80,,47,80,92
2022,Belgium,Leander Dendoncker,DF,27,,Aston Villa,29,1,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,47,75,92
2022,Belgium,Zeno Debast,DF,19,,Anderlecht,3,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,47,75,92
2022,Belgium,Arthur Theate,DF,22,,Rennes,4,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,92
2022,Belgium,Wout Faes,DF,24,,Leicester City,1,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,92
2022,Belgium,Toby Alderweireld,DF,33,,Antwerp,124,5,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,64,,47,62,92
2022,Belgium,Kevin De Bruyne,MF,31,,Manchester City,94,25,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,90,,47,90,92
2022,Belgium,Thorgan Hazard,MF,29,,Borussia Dortmund,45,9,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,47,82,92
2022,Belgium,Thomas Meunier,MF,31,,Borussia Dortmund,59,8,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,47,82,92
2022,Belgium,Axel Witsel,MF,33,,Atlético Madrid,127,12,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,47,82,92
2022,Belgium,Hans Vanaken,MF,30,,Club Brugge,23,5,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,47,75,92
2022,Belgium,Amadou Onana,MF,21,,Everton,2,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,47,75,92
2022,Belgium,Youri Tielemans,MF,25,,Leicester City,55,5,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,92
2022,Belgium,Timothy Castagne,MF,26,,Leicester City,26,2,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,92
2022,Belgium,Romelu Lukaku,FW,29,,Inter Milan,102,68,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,90,,47,88,92
2022,Belgium,Eden Hazard,FW,31,,Real Madrid,123,33,,,,,,,,,1,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,50,82,92
2022,Belgium,Yannick Carrasco,FW,29,,Atlético Madrid,60,8,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,47,82,92
2022,Belgium,Charles De Ketelaere,FW,21,,Milan,10,1,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,47,82,92
2022,Belgium,Michy Batshuayi,FW,29,,Fenerbahçe,48,26,1,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,81,,50,79,92
2022,Belgium,Dries Mertens,FW,35,,Galatasaray,107,21,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,47,75,92
2022,Belgium,Leandro Trossard,FW,27,,Brighton & Hove Albion,21,5,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,76,,47,74,92
2022,Belgium,Jérémy Doku,FW,20,,Rennes,11,2,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,72,,47,70,92
2022,Belgium,Loïs Openda,FW,22,,Lens,5,2,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,92
2022,Brazil,Alisson,GK,30,,Liverpool,57,0,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,88,,54,88,96
2022,Brazil,Ederson,GK,29,,Manchester City,18,0,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,85,,54,85,96
2022,Brazil,Weverton,GK,34,,Palmeiras,8,0,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,54,76,96
2022,Brazil,Marquinhos,DF,28,,Paris Saint-Germain,71,5,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,86,,53,86,96
2022,Brazil,Éder Militão,DF,24,,Real Madrid,23,1,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,85,,53,85,96
2022,Brazil,Thiago Silva,DF,38,,Chelsea,109,7,,,,,,,,,1,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,56,83,96
2022,Brazil,Danilo,DF,31,,Juventus,46,1,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,53,83,96
2022,Brazil,Alex Sandro,DF,31,,Juventus,37,2,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,53,83,96
2022,Brazil,Bremer,DF,25,,Juventus,1,0,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,53,83,96
2022,Brazil,Alex Telles,DF,29,,Sevilla,8,0,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,53,76,96
2022,Brazil,Dani Alves,DF,39,,UNAM,124,8,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,53,61,96
2022,Brazil,Casemiro,MF,30,,Manchester United,65,5,1,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,85,,56,85,96
2022,Brazil,Fred,MF,29,,Manchester United,28,0,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,52,83,96
2022,Brazil,Fabinho,MF,29,,Liverpool,28,0,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,52,83,96
2022,Brazil,Lucas Paquetá,MF,25,,West Ham United,35,7,1,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,55,76,96
2022,Brazil,Éverton Ribeiro,MF,33,,Flamengo,21,3,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,52,76,96
2022,Brazil,Bruno Guimarães,MF,25,,Newcastle United,8,1,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,52,76,96
2022,Brazil,Neymar,FW,30,,Paris Saint-Germain,121,75,2,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,90,,57,90,96
2022,Brazil,Vinícius Júnior,FW,22,,Real Madrid,16,1,1,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,89,,54,89,96
2022,Brazil,Raphinha,FW,25,,Barcelona,11,5,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,90,,51,88,96
2022,Brazil,Richarlison,FW,25,,Tottenham Hotspur,38,17,3,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,86,,60,84,96
2022,Brazil,Gabriel Jesus,FW,25,,Arsenal,56,19,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,51,82,96
2022,Brazil,Antony,FW,22,,Manchester United,11,2,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,51,82,96
2022,Brazil,Rodrygo,FW,21,,Real Madrid,7,1,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,51,82,96
2022,Brazil,Gabriel Martinelli,FW,21,,Arsenal,3,0,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,51,82,96
2022,Brazil,Pedro,FW,25,,Flamengo,2,1,,,,,,,,,0,quarterfinal,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,51,75,96
2022,Cameroon,André Onana,GK,26,,Inter Milan,34,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,48,82,81
2022,Cameroon,Simon Ngapandouetnbu,GK,19,,Marseille,0,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,48,75,81
2022,Cameroon,Devis Epassy,GK,29,,Abha,5,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,48,56,81
2022,Cameroon,Jean-Charles Castelletto,DF,27,,Nantes,15,0,1,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,52,70,81
2022,Cameroon,Christopher Wooh,DF,21,,Rennes,4,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,81
2022,Cameroon,Enzo Ebosse,DF,23,,Udinese,3,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,81
2022,Cameroon,Nicolas Nkoulou,DF,32,,Aris,79,2,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,60,81
2022,Cameroon,Collins Fai,DF,30,,Al-Tai,53,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,59,81
2022,Cameroon,Nouhou Tolo,DF,25,,Seattle Sounders FC,19,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,57,81
2022,Cameroon,Olivier Mbaizo,DF,25,,Philadelphia Union,11,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,56,81
2022,Cameroon,Jerome Ngom Mbekeli,DF,24,,Colombe Sportive,2,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,55,81
2022,Cameroon,André-Frank Zambo Anguissa,MF,27,,Napoli,44,5,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,47,75,81
2022,Cameroon,Georges-Kévin Nkoudou,MF,27,,Beşiktaş,3,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,47,75,81
2022,Cameroon,Pierre Kunde,MF,27,,Olympiacos,33,1,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,81
2022,Cameroon,Samuel Gouet,MF,24,,Mechelen,22,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,56,81
2022,Cameroon,Martin Hongla,MF,24,,Hellas Verona,20,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,56,81
2022,Cameroon,Gaël Ondoua,MF,27,,Hannover 96,4,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,56,81
2022,Cameroon,Olivier Ntcham,MF,26,,Swansea City,4,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,55,81
2022,Cameroon,Souaibou Marou,MF,21,,Coton Sport,3,1,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,54,81
2022,Cameroon,Vincent Aboubakar,FW,30,,Al-Nassr,92,33,2,,,,,,,,1,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,85,,55,84,81
2022,Cameroon,Eric Maxim Choupo-Moting,FW,33,,Bayern Munich,70,20,1,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,84,,50,82,81
2022,Cameroon,Karl Toko Ekambi,FW,30,,Lyon,52,12,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,47,75,81
2022,Cameroon,Moumi Ngamaleu,FW,28,,Dynamo Moscow,42,4,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,47,75,81
2022,Cameroon,Christian Bassogog,FW,27,,Shanghai Shenhua,44,7,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,81
2022,Cameroon,Jean-Pierre Nsame,FW,29,,Young Boys,4,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,81
2022,Cameroon,Bryan Mbeumo,FW,23,,Brentford,4,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,54,81
2022,Canada,Milan Borjan,GK,35,,Red Star Belgrade,68,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,48,68,81
2022,Canada,Dayne St. Clair,GK,25,,Minnesota United FC,2,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,48,56,81
2022,Canada,James Pantemis,GK,25,,CF Montréal,0,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,48,56,81
2022,Canada,Alphonso Davies,DF,22,,Bayern Munich,34,12,1,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,86,,50,86,81
2022,Canada,Sam Adekugbe,DF,27,,Hatayspor,34,1,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,59,81
2022,Canada,Richie Laryea,DF,27,,Toronto FC,34,1,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,59,81
2022,Canada,Alistair Johnston,DF,24,,CF Montréal,30,1,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,57,81
2022,Canada,Kamal Miller,DF,25,,CF Montréal,29,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,57,81
2022,Canada,Steven Vitória,DF,35,,Chaves,35,4,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,56,81
2022,Canada,Derek Cornelius,DF,24,,Panetolikos,14,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,56,81
2022,Canada,Joel Waterman,DF,26,,CF Montréal,2,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,56,81
2022,Canada,Junior Hoilett,MF,32,,Reading,50,14,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,79,,47,77,81
2022,Canada,Atiba Hutchinson,MF,39,,Beşiktaş,98,9,,,,,,,,,1,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,50,75,81
2022,Canada,Stephen Eustáquio,MF,25,,Porto,26,3,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,47,75,81
2022,Canada,Liam Millar,MF,23,,Basel,16,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,70,,47,68,81
2022,Canada,Jonathan Osorio,MF,30,,Toronto FC,57,7,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,67,,47,65,81
2022,Canada,David Wotherspoon,MF,32,,St Johnstone,10,1,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,66,,47,64,81
2022,Canada,Samuel Piette,MF,28,,CF Montréal,66,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,60,81
2022,Canada,Mark-Anthony Kaye,MF,27,,Toronto FC,38,2,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,58,81
2022,Canada,Liam Fraser,MF,24,,Deinze,15,0,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,56,81
2022,Canada,Ismaël Koné,MF,20,,CF Montréal,6,1,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,62,,47,54,81
2022,Canada,Cyle Larin,FW,27,,Club Brugge,55,25,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,85,,47,84,81
2022,Canada,Jonathan David,FW,22,,Lille,35,22,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,85,,47,84,81
2022,Canada,Lucas Cavallini,FW,29,,Vancouver Whitecaps FC,34,18,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,81,,47,80,81
2022,Canada,Tajon Buchanan,FW,23,,Club Brugge,26,4,,,,,,,,,0,group,,Wikipedia squad (verified); baseline=caps-based experience proxy; blanks=not recorded,77,,47,75,81
