show_id,show_date,year,tour_id,tour,venue,city,state,country,has_setlist,show_order
1605930400,2014-09-27,2014,1,,Jimmy's Seaside Tavern,Stamford,CT,USA,false,1
1616038942,2014-10-24,2014,1,,Station House Bar and Grille,Norwalk,CT,USA,false,1
1613690100,2014-10-25,2014,1,,Tavern On Seven,Norwalk,CT,USA,false,1
1613690131,2014-11-21,2014,1,,O'Neill's Irish Pub & Restaurant,Norwalk,CT,USA,true,1
1616038775,2014-11-26,2014,1,,Station House Bar and Grille,Norwalk,CT,USA,true,1
1613690543,2014-12-20,2014,13,Goosemas I,Factory Underground Studio,Norwalk,CT,USA,true,1
1616038744,2014-12-23,2014,1,,Station House Bar and Grille,Norwalk,CT,USA,true,1
1601959537,2015-01-16,2015,1,,Viva Zapata,Westport,CT,USA,true,1
1613701736,2015-01-17,2015,1,,O'Neill's Irish Pub & Restaurant,Norwalk,CT,USA,false,1
1616038703,2015-01-20,2015,1,,Wonder Bar,Allston,MA,USA,false,1
1616038160,2015-02-20,2015,1,,Jimmy's Seaside Tavern,Stamford,CT,USA,true,1
1614304412,2015-03-07,2015,1,,O'Neill's Irish Pub & Restaurant,Norwalk,CT,USA,false,1
1684862246,2015-03-11,2015,1,,Stella Blues,New Haven,CT,USA,false,1
1616037808,2015-03-14,2015,1,,Jimmy's Seaside Tavern,Stamford,CT,USA,true,1
1743797147,2015-03-15,2015,1,,Bella Luna Restaurant and Milky Way Lounge,Jamaica Plain,MA,USA,false,1
1616037734,2015-04-16,2015,1,,Radio Bean,Burlington,VT,USA,false,1
1616037488,2015-04-18,2015,1,,Tavern On Seven,Norwalk,CT,USA,true,1
1614304463,2015-05-02,2015,1,,O'Neill's Irish Pub & Restaurant,Norwalk,CT,USA,true,1
1683570770,2015-05-07,2015,1,,Church of Boston,Boston,MA,USA,false,1
1616037453,2015-05-21,2015,1,,BRYAC Black Rock,Bridgeport,CT,USA,false,1
1616037430,2015-05-23,2015,1,,Stella Blues,New Haven,CT,USA,false,1
1616037413,2015-05-28,2015,1,,Garcia's at The Capitol Theatre,Port Chester,NY,USA,false,1
1614304594,2015-06-06,2015,1,,O'Neill's Irish Pub & Restaurant,Norwalk,CT,USA,false,1
1616037386,2015-06-12,2015,1,,Bradford's Grill & Tavern,Norwalk,CT,USA,false,1
1616037305,2015-06-17,2015,1,,The Acoustic,Bridgeport,CT,USA,true,1
1743793096,2015-06-26,2015,1,,Garcia's at The Capitol Theatre,Port Chester,NY,USA,false,1
1712707675,2015-06-27,2015,1,,Jones Jam,Wilton,CT,USA,false,1
1724179919,2015-08-09,2015,1,,Wonder Bar,Asbury Park,NJ,USA,false,1
1616037273,2015-08-11,2015,1,,BRYAC Black Rock,Bridgeport,CT,USA,false,1
1616037254,2015-08-18,2015,1,,BRYAC Black Rock,Bridgeport,CT,USA,true,1
1616037233,2015-08-25,2015,1,,BRYAC Black Rock,Bridgeport,CT,USA,false,1
1616037215,2015-09-04,2015,1,,Tavern On Seven,Norwalk,CT,USA,false,1
1614304613,2015-09-18,2015,1,,O'Neill's Irish Pub & Restaurant,Norwalk,CT,USA,false,1
1743526614,2015-09-19,2015,1,,O'Neill's Irish Pub & Restaurant,Norwalk,CT,USA,true,1
1743792240,2015-09-26,2015,1,,Stella Blues,New Haven,CT,USA,true,1
1698084503,2015-10-01,2015,1,,The Acoustic,Bridgeport,CT,USA,true,1
1616037170,2015-10-09,2015,1,,Creatures of the Night,Adams,TN,USA,false,1
1616037160,2015-10-10,2015,1,,Creatures of the Night,Adams,TN,USA,false,1
1614304635,2015-11-13,2015,1,,O'Neill's Irish Pub & Restaurant,Norwalk,CT,USA,false,1
1614304669,2015-12-04,2015,1,,O'Neill's Irish Pub & Restaurant,Norwalk,CT,USA,false,1
1616036851,2015-12-19,2015,12,Goosemas II,Factory Underground Studio,Norwalk,CT,USA,true,1
1705934210,2016-01-19,2016,1,,The Acoustic,Bridgeport,CT,USA,true,1
1616036815,2016-01-28,2016,1,,Garcia's at The Capitol Theatre,Port Chester,NY,USA,false,1
1743796790,2016-02-19,2016,1,,Garcia's at The Capitol Theatre,Port Chester,NY,USA,false,1
1743797293,2016-03-08,2016,1,,Electric Haze,Worcester,MA,USA,false,1
1743797308,2016-03-15,2016,1,,Electric Haze,Worcester,MA,USA,false,1
1616036792,2016-03-17,2016,1,,Viva Zapata,Westport,CT,USA,false,1
1616036774,2016-03-19,2016,1,,The Acoustic,Bridgeport,CT,USA,true,1
1743797250,2016-03-22,2016,1,,Electric Haze,Worcester,MA,USA,false,1
1616036749,2016-03-26,2016,1,,Rock n Roll Resort,Kerhonkson,NY,USA,true,1
1616036730,2016-03-29,2016,1,,Electric Haze,Worcester,MA,USA,false,1
1743797320,2016-03-29,2016,1,,Electric Haze,Worcester,MA,USA,false,1
1614304693,2016-04-15,2016,1,,O'Neill's Irish Pub & Restaurant,Norwalk,CT,USA,true,1
1616036658,2016-04-16,2016,1,,Stella Blues,New Haven,CT,USA,true,1
1616036639,2016-04-20,2016,1,,Loft,Norwalk,CT,USA,true,1
1616036597,2016-04-27,2016,1,,BRYAC Black Rock,Bridgeport,CT,USA,false,1
1616036563,2016-04-29,2016,1,,King Neptune's Pub,Lake George,NY,USA,false,1
1616036545,2016-05-01,2016,1,,Electric Haze,Worcester,MA,USA,false,1
1616036521,2016-05-05,2016,1,,BRYAC Black Rock,Bridgeport,CT,USA,false,1
1686327822,2016-06-17,2016,1,,Garcia's at The Capitol Theatre,Port Chester,NY,USA,true,1
1616036413,2016-07-09,2016,1,,Soupstock Music and Arts Festival,Shelton,CT,USA,false,1
1689369871,2016-07-09,2016,1,,Viva Zapata,Westport,CT,USA,true,1
1689370609,2016-07-14,2016,1,,Stella Blues,New Haven,CT,USA,true,1
1616036331,2016-07-19,2016,1,,Viva Zapata,Westport,CT,USA,false,1
1614304713,2016-07-29,2016,1,,O'Neill's Irish Pub & Restaurant,Norwalk,CT,USA,false,1
1616036210,2016-08-06,2016,1,,Backwoods Pondfest,Peru,NY,USA,true,1
